LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-01-08 18:35:59,1900-01-00 00:00:00,,74:FE:CE:52:78:D8,-54, ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:35:59,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:35:59,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:35:59,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:35:59,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:35:59,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:35:59,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:35:59,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:35:59,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:00,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:00,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:00,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:00,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:00,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:00,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:00,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:00,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:00,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:00,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:01,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:01,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:01,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:01,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:01,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:01,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:01,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:02,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:02,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:02,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:02,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:02,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:02,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:02,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:02,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:03,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:03,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-01-08 18:36:03,1900-01-00 00:00:00,Palmeiras,74:FE:CE:52:78:D8,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
